library,title,year,imdb_id,imdb_rating,imdb_votes,rt_score,plex_rating,file,decision,reason,misidentified_hint
Películas,Salvajes,2012,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Salvajes (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Salvar al soldado Ryan,1998,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/10. Belica/Salvar al soldado Ryan (1998).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,San Andrés,2015,,,,,4.8,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/San Andreas (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Scanners,1981,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/05. Ficcion/Scanners (1981).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Secretos de guerra,2021,,,,,5.7,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Secretos De Guerra (2021).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Selma,2014,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/Selma (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Seven: Los Siete Pecados Capitales,1995,,,,,8.4,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Seven (1995).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Shakespeare enamorado,1998,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/08. Romantica/Shakespeare enamorado (1998).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Shame,2011,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Shame (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Sherlock Holmes,2009,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/Sherlock Holmes (2009).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Sherlock: la novia abominable,2016,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Sherlock La Novia Abominable (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Shooter: El tirador,2007,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/Shooter (2007).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Shutter Island,2010,,,,,6.9,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Shutter Island (2010).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Siempre Alice,2014,,,,,8.5,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Siempre Alice (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Siempre locos,1998,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/07. Musical/Still Crazy (1998).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Siete almas,2008,,,,,2.6,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Siete almas (2008).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Siete psicópatas,2012,,,,,8.2,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Siete psicopatas (2012)..mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Silencio,2016,,,,,8.3,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Silence (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Sin frenos,2012,,,,,7.4,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/Sin Frenos (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Sin Ley (Lawless),2012,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/11.  Western/Sin Ley (Lawless) (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Sin límites,2011,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/05. Ficcion/Sin Limites (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Sin novedad en el frente,2022,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/10. Belica/Sin novedad en el frente (2022).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Sin perdón,1992,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/11.  Western/Sin perdon (1992).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Sin Tregua,2012,,,,,8.5,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/Sin tregua (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Sinister,2012,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Paranormal/Sinister (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Sirāt,2025,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Sirat Trance en el desierto (2025).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Sister Act (Una monja de cuidado),1992,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/07. Musical/Sister Act (1992).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Slumdog Millionaire,2008,,,,,9.1,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Slumdog Millionaire (2008).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Snatch. Cerdos y diamantes,2000,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/03. Comedia/Snatch Cerdos y diamantes (2000).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Snowden,2016,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/Snowden (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Sobran las palabras,2013,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/08. Romantica/Sobran Las Palabras (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Sólo los amantes sobreviven,2013,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Vampiros/Solo los amantes sobreviven (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Sospechosos habituales,1995,,,,,8.7,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Sospechosos habituales (1995).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Sound of Metal,2020,,,,,9.7,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Sound Of Metal (2019).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Soy leyenda,2007,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Vampiros/Soy leyenda (2007).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Space Cowboys,2000,,,,,7.8,/mnt/ADULTOS_VOL_00/00.Movies/05. Ficcion/Space Cowboys (2000).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Speed: Máxima potencia,1994,,,,,9.5,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/Speed (1994).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Spotlight,2015,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/Spotlight (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Spy Game (Juego de espías),2001,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/Spy Game (Juego de espias) (2001).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,St. Vincent,2014,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/03. Comedia/St Vincent (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Steve Jobs,2015,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/Steve Jobs (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Strange Darling,2023,,,,,9.6,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Sicopatas/Strange Darling. 2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Sueños de trenes,2025,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Sueños de trenes (2025).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Sully,2016,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/Sully (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Tacones lejanos,1991,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Tacones lejanos (1991).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Take Shelter,2011,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Paranormal/Take Shelter (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Tarde para la ira,2016,,,,,10.0,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Tarde Para La Ira (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Taxi Driver,1976,,,,,8.9,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Taxi driver (1976).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Tenet,2020,,,,,7.0,/mnt/ADULTOS_VOL_00/00.Movies/05. Ficcion/Tenet (2020).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Terciopelo azul,1986,,,,,9.1,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Terciopelo azul (1986).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Tesis,1996,,,,,8.3,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Sicopatas/Tesis (1996).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Testamento de juventud,2014,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/08. Romantica/Testamento de juventud (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,The Apprentice  (La historia de Trump),2024,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/The Apprentice - La historia de Trump (2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,The Brutalist,2024,,,,,9.3,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/The Brutalist (2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,The commitments,1991,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/07. Musical/The Commitments (1991).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,The descent,2005,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Naturaleza/The Descent (2005).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,The equalizer (El protector),2014,,,,,6.1,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/The Equalizer (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,The Fighter,2010,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/The Fighter (2010).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,The Gentlemen: Los señores de la mafia,2020,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/03. Comedia/The Gentlemen Los señores de la mafia (2019).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,The Imitation Game (Descifrando Enigma),2014,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/10. Belica/The Imitation Game (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,The Partisans,2023,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/10. Belica/Partisanos (2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,The Rocky Horror Picture Show,1975,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/07. Musical/The Rocky Horror Picture Show (1975).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,The Skeleton Twins,2014,,,,,8.6,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/The Skeleton Twins (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Thelma y Louise,1991,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Thelma & Louise (1991).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Tiburón,1975,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Naturaleza/Tiburón (1975).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Tiempos de gloria,1989,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/10. Belica/Tiempos de gloria (1989).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,La tierra de los muertos vivientes,2005,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Zombies/La tierra de los muertos vivientes (2005).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Titanic,1997,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/08. Romantica/Titanic (1997).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Todo sobre mi madre,1999,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Todo Sobre Mi Madre (1999).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Top Secret!,1984,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/03. Comedia/Top Secret! (1984).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Toro salvaje,1980,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/Toro Salvaje (1980).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,The Town: Ciudad de ladrones,2010,,,,,9.2,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/The Town (Ciudad de ladrones)(2010).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Training Day (Día de entrenamiento),2001,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Training day (Dia de entrenamiento) (2001).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Triple 9,2016,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/Triple 9 (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Truman Capote,2005,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/Truman Capote (2005).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Un ciudadano ejemplar,2009,,,,,2.6,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/Un Ciudadano Ejemplar (2009).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Un cuento chino,2011,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/03. Comedia/Un Cuento Chino (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Un gato callejero llamado Bob,2016,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/Un gato callejero llamado Bob (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Un hombre lobo americano en Londres,1981,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Lobos/Un hombre lobo americano en Londres (1981).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Un largo viaje,2013,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/Un Largo Viaje (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Un mundo perfecto,1993,,,,,7.8,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Un mundo perfecto (1993).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Un paseo para recordar,2002,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/08. Romantica/Un paseo para recordar (2002).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Un plan sencillo,1998,,,,,9.1,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Un plan sencillo (1998).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Una cuestión de tiempo,2013,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/08. Romantica/Una Cuestion De Tiempo (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Una historia de violencia,2005,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/Una historia de violencia (2005).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,El único superviviente,2013,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/10. Belica/El Unico Superviviente (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,United,2011,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/United (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Uno de los nuestros,1990,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Uno de los nuestros (1990).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Up in the Air,2009,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Up in the Air (2009).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Valkiria,2008,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/10. Belica/Valkiria (2008).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Vampira humanista busca suicida,2023,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Vampiros/Vampira humanista busca suicida (2023).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Venganza,2008,,,,,6.0,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/Venganza (Taken) (2008).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Verano de corrupción,1998,,,,,5.4,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Sicopatas/Verano de Corrupcion (1998).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Vivir el momento,2024,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/08. Romantica/Vivir el Momento (2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Volver,2006,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/Volver (2006).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Vuelo nocturno,2005,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Vampiros/Vuelo nocturno (2005).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Wanted (Se busca),2008,,,,,7.1,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/Wanted (Se busca) (2008).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,War Horse (Caballo de batalla),2011,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/10. Belica/War Horse (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Warfare: Tiempo de guerra,2025,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/10. Belica/Warfare Tiempo de guerra (2025).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Warrior,2011,,,,,8.4,/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/Warrior (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Weapons,2025,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Paranormal/Weapons (2025).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,West Side Story,2021,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/07. Musical/West Side Story (2021).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Wild Rose,2019,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/07. Musical/Wild Rose (2018).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Winter's Bone,2010,,,,,9.4,/mnt/ADULTOS_VOL_00/00.Movies/09. Thriller/Winter's Bone (2010).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Yesterday,2019,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/07. Musical/Yesterday (2019).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Yo soy Bruce Lee,2012,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/Yo Soy Bruce Lee (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,"Yo, Daniel Blake",2016,,,,,9.2,"/mnt/ADULTOS_VOL_00/00.Movies/02. Drama/I, Daniel Blake (2016).mkv",UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,"Yo, robot",2004,,,,,5.7,"/mnt/ADULTOS_VOL_00/00.Movies/05. Ficcion/Yo, robot (2004).mkv",UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Zodiac,2007,,,,,9.0,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/Zodiac (2007).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Zombi,1978,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Zombies/Zombi (1978).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Zombies Party,2004,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Zombies/Zombies Party (2004).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Zombis nazis,2009,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Zombies/Zombis Nazis (2009).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas,Zombis nazis 2,2014,,,,,,/mnt/ADULTOS_VOL_00/00.Movies/04. Terror/Zombies/Zombis Nazis 2 (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas de Adolescentes,13 fantasmas,2001,,,,,1.9,/mnt/Infantil_01/02.Peliculas de adolescentes/02. Otras productoras/04. Terror/Paranormal/13 Fantasmas (2001).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas de Adolescentes,A.I. Inteligencia Artificial,2001,,,,,7.6,/mnt/Infantil_01/02.Peliculas de adolescentes/02. Otras productoras/05. Ficcion/A.I. Inteligencia Artificial (2001).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas de Adolescentes,Abigail,2024,,,,,8.3,/mnt/Infantil_01/02.Peliculas de adolescentes/02. Otras productoras/04. Terror/Vampiros/Abigail (2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas de Adolescentes,Acero Puro,2011,,,,,6.0,/mnt/Infantil_01/02.Peliculas de adolescentes/02. Otras productoras/05. Ficcion/Acero puro (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas de Adolescentes,Adventureland,2009,,,,,8.9,/mnt/Infantil_01/02.Peliculas de adolescentes/02. Otras productoras/03. Comedia/Adventureland (2009).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas de Adolescentes,Attack the block,2011,,,,,9.1,/mnt/Infantil_01/02.Peliculas de adolescentes/02. Otras productoras/04. Terror/Aliens/Attack the block (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas de Adolescentes,Baby Driver,2017,,,,,9.2,/mnt/Infantil_01/02.Peliculas de adolescentes/02. Otras productoras/01. Accion/Baby Driver (2017).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas de Adolescentes,Big Fish,2003,,,,,7.6,/mnt/Infantil_01/02.Peliculas de adolescentes/02. Otras productoras/05. Ficcion/Big Fish (2003).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas de Adolescentes,Carrie,1976,,,,,9.4,/mnt/Infantil_01/02.Peliculas de adolescentes/02. Otras productoras/04. Terror/Brujas/Carrie (1976).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas de Adolescentes,Casi famosos,2000,,,,,9.1,/mnt/Infantil_01/02.Peliculas de adolescentes/02. Otras productoras/07.Musical/Casi Famosos (2000).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas de Adolescentes,Constantine,2005,,,,,4.6,/mnt/Infantil_01/02.Peliculas de adolescentes/02. Otras productoras/04. Terror/Vampiros/Constantine (2005).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas de Adolescentes,Cruella,2021,,,,,7.5,/mnt/Infantil_01/02.Peliculas de adolescentes/01.Disney/09. Thriller/Cruella (2021).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas de Adolescentes,Cuenta conmigo,1986,,,,,9.2,/mnt/Infantil_01/02.Peliculas de adolescentes/02. Otras productoras/09. Thriller/Stand by Me (1986).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas de Adolescentes,De amor y monstruos,2020,,,,,9.4,/mnt/Infantil_01/02.Peliculas de adolescentes/02. Otras productoras/04. Terror/Aliens/De amor y monstruos (2020).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas de Adolescentes,Déjame entrar,2008,,,,,9.8,/mnt/Infantil_01/02.Peliculas de adolescentes/02. Otras productoras/04. Terror/Vampiros/Dejame entrar (2008).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas de Adolescentes,Déjame entrar,2010,,,,,8.9,/mnt/Infantil_01/02.Peliculas de adolescentes/02. Otras productoras/04. Terror/Vampiros/Dejame entrar (2010).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas de Adolescentes,Destino final: Lazos de sangre,2025,,,,,9.2,/mnt/Infantil_01/02.Peliculas de adolescentes/02. Otras productoras/04. Terror/Paranormal/Destino final Lazos de sangre (2025).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas de Adolescentes,Diario de una adolescente,2015,,,,,9.5,/mnt/Infantil_01/02.Peliculas de adolescentes/01.Disney/03. Comedia/Diario De Una Adolescente (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
